id,room_type,price_per_night,minimum_nights,rating,number_of_reviews,availability,neighbourhood_group,neighbourhood,latitude,longitude
21058573,Entire home/apt,106,30,0.0,2,0,Brooklyn,Cypress Hills,40.67822,-73.89036
21209950,Private room,70,30,0.0,2,0,Manhattan,Chinatown,40.71814,-73.99627
21344739,Private room,85,30,5.0,4,20,Queens,Long Island City,40.75735,-73.93056
21210250,Entire home/apt,135,3,4.74,65,202,Manhattan,Washington Heights,40.83519,-73.9407
21058761,Private room,72,30,3.67,7,0,Manhattan,Upper West Side,40.77303,-73.98742
21344762,Entire home/apt,72,30,4.81,22,0,Manhattan,East Harlem,40.80964,-73.93802
21063162,Entire home/apt,200,3,5.0,3,0,Manhattan,Hell's Kitchen,40.76012,-73.98929
21212488,Entire home/apt,175,30,5.0,3,0,Queens,Astoria,40.76931,-73.92049
21354525,Private room,155,1,4.81,179,25,Brooklyn,Brooklyn Heights,40.69068,-73.99265
21216288,Entire home/apt,124,15,4.23,13,0,Queens,Ridgewood,40.70625,-73.91486
21066041,Private room,155,30,4.75,4,0,Brooklyn,Bushwick,40.70573,-73.92476
21073975,Hotel room,240,30,0.0,2,305,Manhattan,Murray Hill,40.74861,-73.97793
21354913,Entire home/apt,102,30,4.95,130,8,Brooklyn,Sunset Park,40.64161,-74.02352
21076625,Private room,69,5,4.98,42,291,Manhattan,Harlem,40.80571,-73.95027
21216917,Private room,50,30,4.0,3,0,Brooklyn,Bushwick,40.69844,-73.92951
21355005,Private room,49,30,0.0,0,0,Manhattan,Upper West Side,40.79884,-73.9715
21217074,Entire home/apt,116,30,4.9,10,0,Manhattan,Harlem,40.80386,-73.95043
21078616,Entire home/apt,290,5,0.0,2,10,Brooklyn,Bedford-Stuyvesant,40.68977,-73.95706
21078963,Private room,90,30,0.0,2,0,Manhattan,East Harlem,40.79563,-73.93507
21355102,Entire home/apt,200,30,5.0,7,16,Manhattan,Chelsea,40.74531,-74.00176
21080763,Entire home/apt,233,30,4.86,14,167,Manhattan,Kips Bay,40.74184,-73.98031
21217451,Private room,78,2,4.81,31,0,Brooklyn,Williamsburg,40.71717,-73.94924
21357119,Entire home/apt,199,30,0.0,0,0,Manhattan,East Harlem,40.81046,-73.93764
21218250,Entire home/apt,225,30,0.0,2,0,Brooklyn,Bushwick,40.70003,-73.9255
21358930,Private room,83,30,4.5,18,0,Queens,Richmond Hill,40.6873,-73.82899
21223569,Private room,88,30,4.97,62,5,Manhattan,Roosevelt Island,40.76288,-73.94785
21088999,Entire home/apt,150,80,4.69,18,0,Manhattan,Greenwich Village,40.72959,-73.99964
21364301,Private room,85,2,4.93,27,0,Brooklyn,Williamsburg,40.71624,-73.94329
21089520,Entire home/apt,80,30,4.86,167,0,Brooklyn,Bedford-Stuyvesant,40.67843,-73.91302
21364473,Entire home/apt,75,3,4.0,8,0,Brooklyn,Bedford-Stuyvesant,40.68449,-73.93872
21090094,Entire home/apt,76,10,4.58,46,51,Bronx,Pelham Gardens,40.86441,-73.84284
21228962,Entire home/apt,220,30,5.0,7,0,Manhattan,Greenwich Village,40.73207,-73.99566
21365379,Private room,79,30,0.0,2,0,Brooklyn,Greenpoint,40.72271,-73.94254
21230082,Entire home/apt,508,2,4.85,313,27,Manhattan,Upper East Side,40.76178,-73.96573
21091355,Entire home/apt,135,30,4.75,8,27,Manhattan,Upper East Side,40.75968,-73.9609
21365714,Entire home/apt,60,3,4.55,196,30,Queens,Queens Village,40.70409,-73.73731
21091844,Private room,56,30,4.93,45,125,Queens,Flushing,40.76525,-73.79474
21094022,Private room,100,30,0.0,2,0,Brooklyn,Williamsburg,40.71209,-73.94748
21230233,Entire home/apt,170,3,4.94,32,353,Brooklyn,East Flatbush,40.65507,-73.9152
21365786,Private room,215,30,4.39,41,0,Manhattan,East Village,40.73083,-73.98262
21095257,Entire home/apt,150,30,4.84,110,0,Manhattan,SoHo,40.72743,-74.00232
21366268,Private room,98,30,4.95,92,0,Manhattan,Gramercy,40.73698,-73.97958
21230688,Entire home/apt,110,90,4.92,12,287,Manhattan,Harlem,40.80553,-73.94815
21366948,Entire home/apt,395,6,4.9,93,81,Manhattan,Upper West Side,40.78552,-73.97437
21239226,Entire home/apt,250,30,0.0,0,0,Manhattan,Gramercy,40.73798,-73.98559
21096186,Entire home/apt,200,30,0.0,1,0,Manhattan,SoHo,40.72684,-74.00016
21368441,Private room,175,90,4.93,60,0,Brooklyn,Boerum Hill,40.6833,-73.9791
21097166,Entire home/apt,199,14,4.92,217,117,Brooklyn,Boerum Hill,40.68627,-73.98923
21098387,Private room,100,30,0.0,0,0,Manhattan,Hell's Kitchen,40.75848,-73.98984
21239497,Private room,185,2,5.0,6,0,Brooklyn,Fort Greene,40.6938,-73.98171
21239885,Private room,299,30,0.0,2,365,Manhattan,Harlem,40.81045,-73.95335
21369232,Private room,69,3,4.94,53,59,Bronx,Soundview,40.82502,-73.86046
21240760,Private room,85,30,4.86,14,36,Brooklyn,Williamsburg,40.71354,-73.9511
21241829,Private room,125,30,4.78,9,0,Manhattan,Greenwich Village,40.73557,-73.99327
21098555,Hotel room,240,180,0.0,0,364,Manhattan,Murray Hill,40.74993,-73.97555
21378053,Entire home/apt,220,30,4.5,4,365,Manhattan,Murray Hill,40.75037,-73.9775
21098717,Entire home/apt,220,30,5.0,4,364,Manhattan,Murray Hill,40.74838,-73.97574
21245112,Private room,151,2,4.99,69,112,Queens,Long Island City,40.74756,-73.94952
21379577,Private room,104,31,0.0,1,0,Manhattan,Greenwich Village,40.72877,-74.00044
21098848,Hotel room,220,30,0.0,2,364,Manhattan,Murray Hill,40.7501,-73.97743
21380140,Private room,30,30,4.83,13,34,Queens,Queens Village,40.71526,-73.7331
21098980,Hotel room,170,30,4.25,4,364,Manhattan,Murray Hill,40.75011,-73.97725
21247657,Entire home/apt,457,2,4.96,135,76,Brooklyn,Fort Greene,40.69263,-73.96994
21248835,Private room,100,90,4.8,6,0,Manhattan,Upper East Side,40.78002,-73.94979
21383288,Entire home/apt,99,30,4.65,49,171,Brooklyn,Crown Heights,40.67459,-73.90974
21105248,Private room,83,30,0.0,1,0,Brooklyn,Williamsburg,40.71445,-73.94506
21384768,Private room,60,1,4.92,119,27,Queens,Astoria,40.75944,-73.90805
21106251,Private room,28,30,4.67,9,0,Brooklyn,Crown Heights,40.67367,-73.95754
21249676,Private room,58,30,4.73,48,0,Brooklyn,Clinton Hill,40.69584,-73.96653
21384941,Entire home/apt,135,30,0.0,0,0,Manhattan,Upper West Side,40.79179,-73.97237
21253783,Entire home/apt,153,30,0.0,1,0,Manhattan,Upper West Side,40.76856,-73.98471
21107539,Private room,40,30,0.0,0,0,Queens,Ridgewood,40.70194,-73.90968
21108401,Private room,36,4,4.62,45,0,Brooklyn,Williamsburg,40.71705,-73.95376
21386117,Private room,40,30,0.0,1,0,Manhattan,Harlem,40.81634,-73.94418
21253972,Entire home/apt,275,30,0.0,1,0,Manhattan,Upper East Side,40.76319,-73.96184
21386179,Private room,75,30,5.0,3,0,Brooklyn,Bedford-Stuyvesant,40.68152,-73.94615
21254023,Private room,115,30,0.0,2,0,Manhattan,Chelsea,40.74729,-74.00339
21110331,Entire home/apt,110,30,4.68,181,0,Bronx,Mott Haven,40.80756,-73.92264
21390251,Entire home/apt,150,30,4.84,108,59,Brooklyn,Gowanus,40.67085,-73.99176
21110408,Private room,50,2,4.79,112,0,Brooklyn,Bedford-Stuyvesant,40.68613,-73.93942
21254718,Entire home/apt,371,30,0.0,1,0,Manhattan,Morningside Heights,40.807,-73.9645
21392488,Entire home/apt,250,30,4.8,5,0,Queens,Middle Village,40.71423,-73.87484
21254856,Private room,80,30,0.0,0,0,Queens,Ditmars Steinway,40.77895,-73.91299
21110709,Entire home/apt,352,3,4.96,103,10,Queens,Astoria,40.77395,-73.92466
21394596,Private room,25,3,0.0,1,0,Manhattan,Washington Heights,40.84539,-73.94111
21118650,Private room,80,30,5.0,21,0,Brooklyn,Bedford-Stuyvesant,40.68436,-73.95752
21397638,Entire home/apt,180,30,4.86,7,0,Manhattan,Lower East Side,40.72038,-73.98956
21118834,Entire home/apt,179,31,5.0,14,308,Queens,Flushing,40.75558,-73.82729
21257726,Entire home/apt,121,4,4.8,127,281,Queens,Ridgewood,40.70599,-73.90881
21398613,Entire home/apt,150,30,0.0,1,0,Manhattan,Upper West Side,40.76917,-73.98371
21399885,Entire home/apt,180,3,4.45,55,308,Brooklyn,Bushwick,40.68949,-73.91723
21261549,Private room,70,30,5.0,10,0,Brooklyn,Bedford-Stuyvesant,40.68575,-73.95739
21120183,Entire home/apt,100,2,4.89,9,0,Brooklyn,Prospect Heights,40.67495,-73.9633
21404524,Entire home/apt,214,30,4.93,28,0,Brooklyn,Bushwick,40.70822,-73.92204
21120547,Entire home/apt,91,2,4.47,113,345,Queens,Richmond Hill,40.69362,-73.82356
21262243,Entire home/apt,320,15,5.0,3,211,Brooklyn,Bushwick,40.68723,-73.90755
21405904,Private room,114,30,5.0,12,365,Bronx,Clason Point,40.81701,-73.86159
21263120,Entire home/apt,150,30,4.84,33,0,Manhattan,Harlem,40.82046,-73.94337
21406998,Private room,80,30,0.0,1,0,Bronx,Kingsbridge,40.87808,-73.90334
21124150,Entire home/apt,118,3,4.59,67,190,Queens,Howard Beach,40.65245,-73.82931
21136851,Entire home/apt,210,2,4.94,63,349,Queens,Ditmars Steinway,40.77117,-73.90452
21407514,Entire home/apt,195,30,0.0,2,0,Manhattan,East Village,40.7249,-73.98428
21138554,Private room,50,14,0.0,0,0,Brooklyn,Fort Greene,40.68934,-73.96923
21264068,Entire home/apt,80,30,4.56,9,0,Queens,Ridgewood,40.70587,-73.91381
21410257,Entire home/apt,225,30,0.0,2,0,Manhattan,NoHo,40.72757,-73.99154
21264131,Entire home/apt,120,31,4.66,116,0,Brooklyn,Bedford-Stuyvesant,40.68548,-73.95144
21410794,Entire home/apt,110,30,4.75,4,68,Manhattan,East Harlem,40.81333,-73.93489
21264903,Entire home/apt,96,30,4.95,20,207,Manhattan,Harlem,40.80467,-73.95018
21139788,Private room,75,1,4.93,28,0,Brooklyn,Williamsburg,40.71719,-73.94198
21411274,Entire home/apt,130,30,4.66,88,0,Manhattan,Upper East Side,40.77781,-73.95156
21139995,Entire home/apt,105,30,5.0,8,0,Brooklyn,Bedford-Stuyvesant,40.67928,-73.94756
21266334,Entire home/apt,148,2,4.81,157,0,Brooklyn,Bushwick,40.6861,-73.91607
21413190,Private room,150,300,0.0,2,365,Manhattan,Upper West Side,40.77169,-73.99009
21271180,Shared room,45,30,0.0,2,0,Brooklyn,Williamsburg,40.70566,-73.92735
21273425,Entire home/apt,110,1,4.9,304,48,Queens,Maspeth,40.737,-73.90426
21141576,Entire home/apt,151,30,4.83,24,0,Queens,Flushing,40.76391,-73.82625
21148021,Private room,150,30,5.0,3,0,Manhattan,East Harlem,40.79659,-73.93477
21413889,Entire home/apt,89,7,4.97,38,8,Bronx,Mott Haven,40.81079,-73.92121
21148292,Entire home/apt,200,30,4.67,3,295,Manhattan,Upper East Side,40.77118,-73.95842
21274308,Entire home/apt,117,14,4.85,33,151,Brooklyn,Gowanus,40.66972,-73.99117
21421478,Entire home/apt,799,30,0.0,0,0,Manhattan,Upper West Side,40.7839,-73.97638
21148829,Entire home/apt,175,30,0.0,2,0,Queens,Ridgewood,40.7102,-73.90917
21421657,Entire home/apt,249,1,4.89,422,184,Manhattan,East Village,40.72369,-73.98374
21149901,Private room,35,30,0.0,1,0,Brooklyn,Kensington,40.64246,-73.97914
21151290,Entire home/apt,235,2,4.8,162,8,Brooklyn,Bushwick,40.68672,-73.91652
21275645,Entire home/apt,200,30,0.0,1,0,Manhattan,Battery Park City,40.71812,-74.01439
21422090,Private room,35,30,4.67,12,0,Queens,Jackson Heights,40.75158,-73.89161
21275837,Entire home/apt,100,30,4.86,44,0,Manhattan,Murray Hill,40.75015,-73.97687
21151898,Private room,134,3,4.35,17,0,Manhattan,East Harlem,40.80746,-73.9388
21424914,Entire home/apt,125,30,0.0,1,0,Manhattan,Flatiron District,40.74299,-73.98905
21160614,Entire home/apt,1099,6,4.92,12,46,Brooklyn,Williamsburg,40.71449,-73.94119
21277145,Entire home/apt,140,3,4.77,145,8,Brooklyn,Sunset Park,40.64512,-74.01415
21427176,Entire home/apt,227,30,4.38,142,7,Manhattan,Hell's Kitchen,40.76851,-73.99601
21279172,Entire home/apt,100,30,0.0,2,0,Brooklyn,Greenpoint,40.72548,-73.94455
21161561,Entire home/apt,185,30,4.91,100,269,Manhattan,Upper East Side,40.77218,-73.95991
21427369,Entire home/apt,180,2,4.94,267,214,Brooklyn,Clinton Hill,40.68692,-73.96185
21161707,Private room,69,30,4.9,155,87,Manhattan,East Village,40.7281,-73.97832
21280280,Private room,42,3,4.76,50,141,Queens,Flushing,40.7549,-73.8198
21280552,Entire home/apt,46,2,4.79,29,277,Queens,South Ozone Park,40.67244,-73.79154
21282152,Private room,67,1,4.46,290,201,Queens,Ridgewood,40.6998,-73.90908
21428231,Private room,83,30,0.0,2,0,Manhattan,Chelsea,40.74142,-74.00048
21164579,Private room,90,30,0.0,1,0,Queens,Flushing,40.75868,-73.83142
21428791,Private room,200,30,4.42,12,0,Manhattan,East Village,40.72123,-73.9798
21170090,Private room,70,2,4.94,17,64,Manhattan,Harlem,40.82366,-73.94572
21282439,Entire home/apt,120,2,5.0,6,0,Brooklyn,Bedford-Stuyvesant,40.694,-73.9313
21429062,Entire home/apt,390,2,4.85,78,166,Brooklyn,Bedford-Stuyvesant,40.68975,-73.94359
21283357,Entire home/apt,255,5,4.87,122,265,Queens,Woodside,40.7427,-73.90125
21172924,Entire home/apt,185,30,4.59,35,0,Manhattan,Midtown,40.75421,-73.96831
21434692,Entire home/apt,150,30,4.72,93,92,Manhattan,Harlem,40.82875,-73.95099
21173134,Entire home/apt,220,30,4.83,65,308,Manhattan,Hell's Kitchen,40.75374,-73.9968
21174364,Entire home/apt,150,30,0.0,1,0,Manhattan,Upper East Side,40.77264,-73.95727
21287982,Private room,105,30,0.0,1,0,Manhattan,East Village,40.72966,-73.98433
21435622,Entire home/apt,200,30,4.67,3,0,Manhattan,Harlem,40.81201,-73.94316
21289522,Private room,68,1,4.72,75,9,Queens,Jamaica,40.67058,-73.77423
21289640,Private room,62,1,4.28,29,11,Queens,Jamaica,40.66922,-73.77413
21175036,Private room,75,30,4.77,22,67,Brooklyn,Flatbush,40.64364,-73.96483
21435800,Entire home/apt,99,3,4.84,192,39,Brooklyn,Bedford-Stuyvesant,40.68478,-73.93992
21175597,Private room,54,30,4.98,45,193,Manhattan,Harlem,40.81915,-73.94546
21176110,Entire home/apt,93,30,5.0,5,0,Manhattan,Harlem,40.80946,-73.94613
21291783,Private room,23,14,4.84,185,0,Brooklyn,Williamsburg,40.71517,-73.95557
21437509,Private room,75,30,4.88,51,0,Brooklyn,Williamsburg,40.71321,-73.93974
21293326,Private room,175,3,4.9,68,78,Manhattan,Lower East Side,40.7198,-73.9815
21182937,Entire home/apt,241,3,4.58,167,151,Queens,Sunnyside,40.74191,-73.9092
21446922,Private room,55,30,5.0,3,0,Brooklyn,Williamsburg,40.71036,-73.95758
21295182,Entire home/apt,165,30,0.0,0,0,Manhattan,Upper West Side,40.76922,-73.98605
21450176,Private room,151,30,4.92,25,0,Manhattan,Midtown,40.75214,-73.97027
21183312,Entire home/apt,175,30,4.89,18,0,Brooklyn,Greenpoint,40.72266,-73.95251
21458689,Entire home/apt,150,1,4.91,152,339,Queens,Queens Village,40.70973,-73.73956
21184173,Private room,60,33,4.74,211,179,Queens,Bayside,40.75464,-73.77542
21295951,Private room,65,30,4.96,25,98,Brooklyn,Prospect-Lefferts Gardens,40.66379,-73.94918
21296227,Entire home/apt,300,30,0.0,2,0,Brooklyn,Williamsburg,40.71455,-73.96276
21458972,Entire home/apt,142,30,5.0,4,0,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95684
21296249,Private room,180,30,0.0,0,0,Queens,Astoria,40.75869,-73.91376
21188044,Entire home/apt,250,30,0.0,0,0,Brooklyn,Flatlands,40.6224,-73.94407
21474885,Private room,75,31,0.0,2,0,Brooklyn,Bushwick,40.68879,-73.91635
21460197,Private room,40,30,0.0,0,0,Brooklyn,Greenpoint,40.72318,-73.95056
21477500,Private room,99,2,4.71,17,178,Brooklyn,East New York,40.67096,-73.89321
21296642,Entire home/apt,304,30,5.0,4,244,Manhattan,East Village,40.73052,-73.98584
21460249,Entire home/apt,158,5,0.0,1,0,Manhattan,Harlem,40.82699,-73.95341
21304935,Private room,130,30,0.0,0,0,Queens,Cambria Heights,40.69361,-73.72958
21305125,Private room,100,30,0.0,0,0,Queens,Cambria Heights,40.69524,-73.73069
21477816,Private room,46,30,4.79,35,0,Brooklyn,Bushwick,40.68985,-73.91874
21461282,Private room,86,4,4.65,60,292,Bronx,Concourse Village,40.83129,-73.92021
21306457,Private room,50,1,4.37,119,0,Queens,Rosedale,40.65973,-73.73219
21461615,Private room,66,30,5.0,5,0,Brooklyn,Williamsburg,40.7139,-73.96422
21308702,Private room,83,9,4.95,118,0,Manhattan,Theater District,40.76079,-73.98194
21481778,Entire home/apt,200,30,0.0,1,0,Manhattan,Upper East Side,40.77126,-73.95454
21483857,Entire home/apt,297,30,0.0,2,244,Manhattan,Upper East Side,40.76326,-73.96263
21461874,Private room,400,30,4.5,10,0,Manhattan,Hell's Kitchen,40.76512,-73.99219
21484161,Entire home/apt,120,30,4.82,17,203,Manhattan,Harlem,40.80567,-73.94971
21309659,Entire home/apt,125,30,4.9,21,0,Brooklyn,Bedford-Stuyvesant,40.68215,-73.93993
21462212,Private room,66,30,0.0,1,0,Brooklyn,Williamsburg,40.71515,-73.96428
21310073,Entire home/apt,125,30,0.0,1,0,Brooklyn,Bedford-Stuyvesant,40.68346,-73.93814
21634979,Entire home/apt,225,30,5.0,22,13,Manhattan,Lower East Side,40.7141,-73.9828
21485026,Private room,60,30,5.0,5,48,Brooklyn,Bushwick,40.69228600043964,-73.9040500951201
21467493,Private room,90,4,0.0,0,0,Brooklyn,Williamsburg,40.71567,-73.95917
21487004,Private room,106,30,4.82,39,0,Manhattan,Gramercy,40.73389,-73.98604
21635015,Private room,165,20,4.94,18,62,Brooklyn,Bushwick,40.7023,-73.92474
21468762,Shared room,35,35,0.0,1,0,Manhattan,Greenwich Village,40.73031,-73.99986
21488608,Entire home/apt,179,30,4.89,9,208,Manhattan,East Harlem,40.80818,-73.93739
21470099,Shared room,45,30,0.0,0,0,Brooklyn,Williamsburg,40.71414,-73.9624
21635603,Entire home/apt,195,2,5.0,10,11,Manhattan,Hell's Kitchen,40.7596,-73.98995
21471517,Private room,47,2,4.58,64,124,Brooklyn,Bushwick,40.70141,-73.92771
21638538,Private room,129,30,4.89,46,0,Manhattan,SoHo,40.72452,-73.999
21490787,Entire home/apt,700,30,0.0,0,0,Brooklyn,Greenpoint,40.72603,-73.95236
21472364,Entire home/apt,157,4,4.92,26,0,Brooklyn,Greenpoint,40.73002,-73.95974
21496794,Private room,95,2,4.9,104,154,Brooklyn,Prospect-Lefferts Gardens,40.66176,-73.94889
21640455,Private room,57,2,4.74,205,335,Manhattan,Washington Heights,40.83718,-73.94547
21473222,Entire home/apt,120,30,5.0,4,0,Brooklyn,Williamsburg,40.71805,-73.95583
21642874,Entire home/apt,300,30,0.0,0,0,Brooklyn,Williamsburg,40.71307,-73.95602
21499536,Entire home/apt,200,30,4.86,34,0,Manhattan,Upper West Side,40.78911,-73.97345
21473314,Private room,87,1,4.36,303,66,Manhattan,Kips Bay,40.74113,-73.9815
21501507,Entire home/apt,170,30,0.0,2,0,Manhattan,Financial District,40.7088,-74.01471
21642995,Private room,46,30,4.71,38,317,Brooklyn,Greenpoint,40.72488,-73.94336
21473761,Entire home/apt,163,30,0.0,2,0,Manhattan,East Village,40.72214,-73.98394
21643550,Private room,70,6,4.99,131,226,Queens,Elmhurst,40.74375,-73.8832
21474497,Entire home/apt,119,30,5.0,5,0,Manhattan,Upper West Side,40.7809,-73.97463
21646774,Private room,85,1,4.57,464,303,Queens,East Elmhurst,40.77132,-73.87317
21501622,Entire home/apt,150,30,4.84,107,219,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91337
21754946,Shared room,80,30,0.0,1,0,Manhattan,Upper East Side,40.76359,-73.96575
21503589,Private room,123,2,4.96,305,18,Manhattan,Harlem,40.82728,-73.94575
21647076,Entire home/apt,130,30,4.5,10,0,Manhattan,Upper East Side,40.76918,-73.9557
21755710,Private room,48,3,4.78,59,165,Brooklyn,Brownsville,40.67195,-73.90983
21647527,Entire home/apt,340,12,4.5,9,0,Brooklyn,Williamsburg,40.71203,-73.94808
21504818,Entire home/apt,175,30,4.27,12,0,Manhattan,Kips Bay,40.7452,-73.97905
21505197,Entire home/apt,196,8,4.87,84,21,Brooklyn,Brooklyn Heights,40.69978,-73.99457
21755954,Private room,110,30,0.0,1,0,Manhattan,Hell's Kitchen,40.76312,-73.98847
21512977,Private room,30,30,3.5,3,0,Brooklyn,Bushwick,40.69902,-73.91137
21756084,Private room,27,30,0.0,1,0,Brooklyn,Bushwick,40.69696,-73.91438
21515092,Private room,32,30,5.0,6,0,Queens,Ridgewood,40.7052,-73.9146
21647932,Private room,39,5,4.6,86,194,Queens,Woodside,40.7446,-73.90388
21762776,Entire home/apt,100,30,4.8,41,0,Brooklyn,East Flatbush,40.64477,-73.95042
21648513,Entire home/apt,150,30,4.61,23,0,Manhattan,Upper East Side,40.78255,-73.94695
21516275,Entire home/apt,179,2,4.66,69,0,Manhattan,Upper East Side,40.76815,-73.95827
21762969,Private room,65,30,0.0,2,0,Manhattan,Harlem,40.83175,-73.94819
21649044,Entire home/apt,99,30,0.0,0,0,Brooklyn,Bedford-Stuyvesant,40.68732,-73.95866
21764245,Shared room,35,30,4.79,19,275,Brooklyn,Greenpoint,40.72511,-73.94492
21649172,Entire home/apt,457,6,5.0,6,177,Manhattan,Upper West Side,40.79913,-73.97153
21517530,Entire home/apt,150,3,4.92,199,28,Staten Island,St. George,40.64727,-74.08402
21764442,Entire home/apt,300,30,4.5,4,0,Brooklyn,Crown Heights,40.67588,-73.95163
21518467,Entire home/apt,386,30,4.89,35,31,Manhattan,Gramercy,40.73653,-73.98307
21518777,Entire home/apt,140,30,0.0,2,0,Brooklyn,Williamsburg,40.71198,-73.95641
21649695,Entire home/apt,120,30,4.69,26,0,Manhattan,Hell's Kitchen,40.76159,-73.99331
21764778,Entire home/apt,92,30,5.0,4,0,Brooklyn,Williamsburg,40.70228,-73.9418
21651270,Entire home/apt,110,30,0.0,2,0,Brooklyn,Brownsville,40.66223,-73.90976
21520497,Entire home/apt,58,30,0.0,0,0,Bronx,Morrisania,40.82957,-73.90353
21765318,Shared room,35,30,4.91,22,249,Brooklyn,Greenpoint,40.72365,-73.94497
21524489,Private room,120,2,5.0,6,240,Brooklyn,Williamsburg,40.71228,-73.95808
21652744,Private room,21,30,0.0,0,0,Brooklyn,Crown Heights,40.67333,-73.94769
21765895,Private room,45,30,0.0,1,0,Bronx,Mott Haven,40.81167,-73.9248
21661235,Private room,36,14,4.89,9,0,Brooklyn,Bedford-Stuyvesant,40.68809,-73.92015
21529148,Entire home/apt,140,30,4.91,11,277,Brooklyn,Bedford-Stuyvesant,40.68935,-73.95187
21766524,Entire home/apt,170,52,4.33,3,0,Brooklyn,Park Slope,40.67118,-73.97533
